item,exp,pronoun,cond,contrast,target_changed,mask_sents,auto_sents,target,sent,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_1-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_2-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_3-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_4-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_5-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_6-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_7-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_8-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_9-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_10-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_11-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_12-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_13-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_14-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_15-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_16-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_17-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_18-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_19-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_20-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_21-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_22-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_23-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_24-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_25-d0.2.pt_surp
11,1,he,m,Match,0,"When he arrived, the MASKTOKEN greeted the maid kindly.","When he arrived, the",master,"When he arrived, the",10.50566291809082,10.40698528289795,9.743749618530273,10.09736442565918,11.140625,10.539495468139648,10.524714469909668,10.734101295471191,10.52800178527832,10.452214241027832,10.727818489074707,10.44388484954834,9.709779739379883,10.71389102935791,10.023767471313477,9.969738006591797,10.472521781921387,10.207857131958008,10.553730010986328,10.030766487121582,10.574337005615234,10.624105453491211,10.43651008605957,10.472811698913574,10.804216384887695
11,1,she,m,Mismatch,0,"When she arrived, the MASKTOKEN greeted the maid kindly.","When she arrived, the",master,"When she arrived, the",10.628093719482422,10.796717643737793,10.35852336883545,10.300042152404785,11.4170503616333,10.764554023742676,10.425018310546875,10.958856582641602,10.62979507446289,10.80915355682373,10.66625690460205,10.868231773376465,10.15746021270752,10.873952865600586,10.211817741394043,10.625665664672852,10.394159317016602,10.46619701385498,10.802481651306152,10.266180038452148,10.810978889465332,11.13945198059082,10.68704605102539,10.433826446533203,10.875368118286133
11,1,she,f,Match,1,"When she arrived, the MASKTOKEN greeted the master kindly.","When she arrived, the",maid,"When she arrived, the",13.915837287902832,13.428970336914062,12.264761924743652,13.11898136138916,13.477354049682617,12.950432777404785,13.753815650939941,11.824389457702637,13.328490257263184,12.349284172058105,13.370683670043945,14.503907203674316,13.228243827819824,12.604166984558105,14.01993465423584,13.077560424804688,12.959481239318848,13.001372337341309,13.352949142456055,12.898730278015137,14.072858810424805,13.351448059082031,12.799668312072754,12.412055015563965,13.437640190124512
11,1,he,f,Mismatch,1,"When he arrived, the MASKTOKEN greeted the master kindly.","When he arrived, the",maid,"When he arrived, the",15.083843231201172,14.625242233276367,14.024389266967773,14.493734359741211,14.928324699401855,14.883271217346191,15.717601776123047,13.52585506439209,14.846856117248535,14.02329158782959,14.342411994934082,15.309394836425781,14.546648979187012,14.099793434143066,15.135587692260742,14.56101131439209,14.292464256286621,13.963149070739746,14.465771675109863,14.197561264038086,15.280281066894531,14.47470474243164,14.510770797729492,13.880939483642578,14.983202934265137
12,1,he,m,Match,0,"When he felt sad, the MASKTOKEN hugged the woman gently.","When he felt sad, the",man,"When he felt sad, the",7.489508152008057,7.417581558227539,7.634693145751953,7.300357341766357,7.533862113952637,7.399559020996094,7.656341552734375,8.18093490600586,7.956840991973877,7.426768779754639,8.47265625,8.146502494812012,7.323055744171143,7.2761969566345215,7.766261577606201,8.20236873626709,7.381472110748291,7.346682071685791,7.165851593017578,6.580774307250977,7.708287715911865,7.526126384735107,7.760119915008545,7.17776346206665,7.768661022186279
12,1,she,m,Mismatch,0,"When she felt sad, the MASKTOKEN hugged the woman gently.","When she felt sad, the",man,"When she felt sad, the",7.774293899536133,7.902976989746094,7.845301628112793,7.622749328613281,8.150327682495117,7.807404041290283,8.081315040588379,8.366691589355469,8.30971908569336,7.582995414733887,8.9242525100708,8.535999298095703,7.6555023193359375,7.7267656326293945,8.076603889465332,8.697534561157227,7.7071733474731445,7.583305358886719,7.4836225509643555,7.035685062408447,7.941945552825928,7.827409267425537,8.190373420715332,7.4199934005737305,7.967194080352783
12,1,she,f,Match,0,"When she felt sad, the MASKTOKEN hugged the man gently.","When she felt sad, the",woman,"When she felt sad, the",8.369063377380371,7.758664131164551,7.582635879516602,7.37297248840332,8.101790428161621,7.483912944793701,7.992819309234619,8.365084648132324,8.29275131225586,8.096208572387695,9.404892921447754,9.701333045959473,8.262419700622559,7.242790699005127,9.218798637390137,8.301949501037598,7.973978042602539,7.421724796295166,7.481449604034424,7.965948581695557,8.706473350524902,8.51264476776123,8.612039566040039,7.954074859619141,8.425530433654785
12,1,he,f,Mismatch,0,"When he felt sad, the MASKTOKEN hugged the man gently.","When he felt sad, the",woman,"When he felt sad, the",9.74902629852295,9.575691223144531,9.309518814086914,9.266092300415039,9.888699531555176,9.443766593933105,9.543471336364746,10.060101509094238,9.875070571899414,9.745240211486816,10.447713851928711,10.604848861694336,9.466438293457031,9.191671371459961,10.293132781982422,9.830059051513672,9.608359336853027,8.827238082885742,8.529740333557129,9.738940238952637,9.843575477600098,9.82121467590332,10.52810287475586,9.534278869628906,9.909143447875977
13,1,he,m,Match,1,"When he was present, the MASKTOKEN embarrassed the actress all the time.","When he was present, the",actor,"When he was present, the",8.096379280090332,9.357452392578125,9.436174392700195,9.646678924560547,8.801178932189941,8.352015495300293,9.778858184814453,9.346723556518555,9.366214752197266,10.401458740234375,8.60925006866455,9.312092781066895,9.851787567138672,9.380285263061523,9.823396682739258,9.603659629821777,9.290182113647461,9.546242713928223,9.249540328979492,9.8848295211792,9.073274612426758,9.40909194946289,10.113404273986816,9.435714721679688,9.662026405334473
13,1,she,m,Mismatch,1,"When she was present, the MASKTOKEN embarrassed the actress all the time.","When she was present, the",actor,"When she was present, the",8.342825889587402,10.146567344665527,9.787843704223633,10.251823425292969,10.213407516479492,9.023568153381348,10.186613082885742,9.705021858215332,9.85629940032959,10.855337142944336,9.524674415588379,9.734795570373535,10.051424026489258,10.001056671142578,10.173017501831055,10.08276653289795,9.95947265625,10.096177101135254,9.940207481384277,10.819701194763184,9.490168571472168,9.933331489562988,10.510839462280273,9.813721656799316,10.0250883102417
13,1,she,f,Match,0,"When she was present, the MASKTOKEN embarrassed the actor all the time.","When she was present, the",actress,"When she was present, the",8.693758964538574,9.149168968200684,9.888505935668945,10.20849895477295,9.357126235961914,7.943896293640137,10.23823070526123,9.35952377319336,9.475090026855469,11.026418685913086,9.636908531188965,10.726280212402344,10.39387035369873,9.83459758758545,10.555274963378906,9.713430404663086,9.353947639465332,9.685033798217773,9.96533489227295,10.78252124786377,9.56637954711914,10.31407642364502,10.082314491271973,9.62966251373291,10.553986549377441
13,1,he,f,Mismatch,0,"When he was present, the MASKTOKEN embarrassed the actor all the time.","When he was present, the",actress,"When he was present, the",10.197272300720215,10.66360092163086,11.625467300415039,12.110352516174316,10.877801895141602,10.020366668701172,11.896357536315918,11.031057357788086,11.167736053466797,12.618671417236328,10.521595001220703,11.700224876403809,11.919066429138184,11.596914291381836,11.76775074005127,11.424347877502441,11.119405746459961,10.947464942932129,10.893311500549316,12.345785140991211,10.826828956604004,11.569866180419922,12.13563060760498,11.182275772094727,11.907078742980957
14,1,he,m,Match,0,"When he was depressed, the MASKTOKEN invited the lady for a drink.","When he was depressed, the",lord,"When he was depressed, the",11.157824516296387,10.956456184387207,11.231623649597168,10.537003517150879,11.973899841308594,11.421875,11.659248352050781,11.305129051208496,10.691981315612793,10.675065040588379,11.02221965789795,10.245007514953613,11.067272186279297,11.126935005187988,11.583379745483398,10.272047996520996,11.190744400024414,12.072178840637207,11.447269439697266,10.767864227294922,12.09632682800293,10.681574821472168,11.34780216217041,10.99276065826416,11.87031078338623
14,1,she,m,Mismatch,0,"When she was depressed, the MASKTOKEN invited the lady for a drink.","When she was depressed, the",lord,"When she was depressed, the",11.549221992492676,11.352060317993164,11.350762367248535,10.974980354309082,12.414698600769043,11.622940063476562,11.363380432128906,11.795734405517578,10.799302101135254,10.677814483642578,11.163287162780762,10.229053497314453,11.180301666259766,11.207595825195312,11.637589454650879,10.489022254943848,11.287901878356934,12.301690101623535,11.596799850463867,11.276270866394043,11.824838638305664,10.866299629211426,11.517292976379395,11.156188011169434,12.10050106048584
14,1,she,f,Match,1,"When she was depressed, the MASKTOKEN invited the lord for a drink.","When she was depressed, the",lady,"When she was depressed, the",11.455655097961426,11.222489356994629,11.167027473449707,10.477373123168945,11.703394889831543,10.919968605041504,10.94840145111084,11.927946090698242,11.077009201049805,10.148365020751953,11.7150297164917,12.590860366821289,10.76655387878418,10.583444595336914,11.349747657775879,11.11209487915039,11.281917572021484,10.749723434448242,11.435477256774902,11.36007022857666,11.096266746520996,11.612042427062988,12.385186195373535,10.78730583190918,12.21701717376709
14,1,he,f,Mismatch,1,"When he was depressed, the MASKTOKEN invited the lord for a drink.","When he was depressed, the",lady,"When he was depressed, the",12.460976600646973,12.551453590393066,12.681421279907227,11.884380340576172,13.050456047058105,12.648685455322266,12.652082443237305,12.920491218566895,12.373625755310059,11.709807395935059,12.699681282043457,13.40954875946045,11.810444831848145,12.237407684326172,12.467037200927734,12.253084182739258,12.392512321472168,11.860396385192871,12.255849838256836,12.700925827026367,12.32033634185791,12.679482460021973,14.106142044067383,12.077903747558594,13.293349266052246
15,1,he,m,Match,0,"When he was around, the MASKTOKEN helped the maid all the time.","When he was around, the",salesman,"When he was around, the",15.272513389587402,16.765514373779297,15.164267539978027,17.487873077392578,15.252396583557129,15.734078407287598,15.667695999145508,16.02933120727539,17.048776626586914,16.19402313232422,14.998966217041016,16.2186222076416,14.9569730758667,15.55479621887207,16.29486846923828,15.057355880737305,15.83623218536377,15.66029167175293,15.281268119812012,15.346559524536133,16.3046817779541,16.76458168029785,17.04050636291504,16.452795028686523,16.642154693603516
15,1,she,m,Mismatch,0,"When she was around, the MASKTOKEN helped the maid all the time.","When she was around, the",salesman,"When she was around, the",16.13385581970215,17.796340942382812,15.544388771057129,18.541278839111328,16.46314811706543,16.801250457763672,16.41733169555664,16.69863510131836,17.42099952697754,16.86798858642578,15.82155704498291,16.83592414855957,15.45702075958252,16.380107879638672,16.831274032592773,16.197025299072266,16.526222229003906,16.1644287109375,15.960567474365234,16.50607681274414,17.068422317504883,17.54966163635254,17.91440773010254,17.000696182250977,17.23716926574707
15,1,she,f,Match,1,"When she was around, the MASKTOKEN helped the salesman all the time.","When she was around, the",maid,"When she was around, the",13.24724006652832,13.908577919006348,12.23184871673584,13.183915138244629,12.990495681762695,12.485286712646484,12.98336410522461,12.875548362731934,14.732263565063477,12.843729972839355,13.588512420654297,14.53659439086914,13.061695098876953,12.834064483642578,14.43757438659668,13.436705589294434,13.369027137756348,13.414759635925293,13.716763496398926,13.307669639587402,14.727561950683594,14.09231185913086,13.062925338745117,12.925408363342285,13.941070556640625
15,1,he,f,Mismatch,1,"When he was around, the MASKTOKEN helped the salesman all the time.","When he was around, the",maid,"When he was around, the",14.347290992736816,14.98527717590332,14.122408866882324,14.533506393432617,14.336572647094727,14.513714790344238,14.855091094970703,14.691061973571777,16.031402587890625,14.509958267211914,14.522134780883789,15.324274063110352,14.340474128723145,14.37550163269043,15.659990310668945,14.75953483581543,14.71744155883789,14.406606674194336,14.750197410583496,14.682761192321777,16.000247955322266,15.266382217407227,14.849930763244629,14.391719818115234,15.340773582458496
16,1,he,m,Match,0,"When he was near, the MASKTOKEN approached the waitress on the plane.","When he was near, the",congressman,"When he was near, the",16.211313247680664,15.400242805480957,15.27756118774414,15.784307479858398,15.969728469848633,14.76587200164795,15.561086654663086,15.065059661865234,15.781562805175781,16.129552841186523,14.910584449768066,14.907777786254883,15.150322914123535,14.391744613647461,15.23184585571289,15.464816093444824,15.002392768859863,14.750625610351562,14.982385635375977,15.498173713684082,15.760568618774414,16.005155563354492,15.616591453552246,15.68216609954834,14.899383544921875
16,1,she,m,Mismatch,0,"When she was near, the MASKTOKEN approached the waitress on the plane.","When she was near, the",congressman,"When she was near, the",16.583803176879883,15.909392356872559,15.49333381652832,16.01718521118164,16.24560546875,14.892004013061523,16.107175827026367,15.38447093963623,15.998998641967773,16.518468856811523,15.188067436218262,15.16672420501709,15.461804389953613,14.920032501220703,15.615625381469727,16.055736541748047,15.234504699707031,15.24268913269043,15.18515682220459,15.552217483520508,16.111093521118164,16.242036819458008,15.698375701904297,15.795395851135254,15.078153610229492
16,1,she,f,Match,1,"When she was near, the MASKTOKEN approached the congressman on the plane.","When she was near, the",waitress,"When she was near, the",15.406806945800781,16.347171783447266,15.224410057067871,16.22588539123535,15.913345336914062,15.44684886932373,16.051240921020508,15.315642356872559,15.818293571472168,14.693526268005371,15.505768775939941,17.46879005432129,15.37641429901123,15.400768280029297,16.29469108581543,15.671302795410156,15.814459800720215,16.26902961730957,16.285228729248047,15.937649726867676,16.421924591064453,15.927922248840332,15.733880996704102,15.338576316833496,16.620750427246094
16,1,he,f,Mismatch,1,"When he was near, the MASKTOKEN approached the congressman on the plane.","When he was near, the",waitress,"When he was near, the",16.71356201171875,17.376096725463867,17.026290893554688,17.327116012573242,17.450576782226562,17.592647552490234,17.53989601135254,16.685211181640625,17.260379791259766,16.363309860229492,16.447124481201172,18.18593978881836,16.63945198059082,17.126317977905273,17.436840057373047,17.093809127807617,16.828927993774414,17.389873504638672,16.95035743713379,17.61830711364746,17.613149642944336,17.147249221801758,17.405593872070312,16.908506393432617,17.682973861694336
17,1,he,m,Match,0,"When he was in court, the MASKTOKEN trusted the lady most of all.","When he was in court, the",knight,"When he was in court, the",14.116843223571777,12.645857810974121,12.619490623474121,13.64238166809082,12.422675132751465,12.982312202453613,12.217782020568848,13.652081489562988,13.547725677490234,12.406134605407715,12.835722923278809,13.25643539428711,12.69274616241455,13.122661590576172,13.312387466430664,12.66362476348877,12.925909042358398,12.846612930297852,13.291211128234863,13.383861541748047,12.816911697387695,12.622373580932617,13.564172744750977,13.093655586242676,13.15707015991211
17,1,she,m,Mismatch,0,"When she was in court, the MASKTOKEN trusted the lady most of all.","When she was in court, the",knight,"When she was in court, the",14.023812294006348,12.8253173828125,12.585808753967285,14.132950782775879,13.114550590515137,13.35973072052002,12.29331111907959,13.703639030456543,13.850176811218262,12.136441230773926,13.335662841796875,13.421954154968262,13.042254447937012,13.272679328918457,13.605903625488281,13.262624740600586,12.990655899047852,12.893878936767578,13.33216667175293,14.26220989227295,12.942293167114258,12.860615730285645,13.904953002929688,13.341585159301758,13.390023231506348
17,1,she,f,Match,1,"When she was in court, the MASKTOKEN trusted the knight most of all.","When she was in court, the",lady,"When she was in court, the",11.457467079162598,10.752044677734375,11.023316383361816,10.678857803344727,10.511528015136719,11.040942192077637,11.171801567077637,11.613992691040039,11.338397979736328,10.631328582763672,11.88748836517334,12.099836349487305,10.4507474899292,10.535046577453613,10.306117057800293,10.998329162597656,10.697005271911621,10.47596263885498,10.931099891662598,10.828692436218262,11.355324745178223,11.138680458068848,11.276557922363281,10.769377708435059,11.56784439086914
17,1,he,f,Mismatch,1,"When he was in court, the MASKTOKEN trusted the knight most of all.","When he was in court, the",lady,"When he was in court, the",12.537108421325684,12.115888595581055,12.590806007385254,12.120434761047363,11.986831665039062,12.75153636932373,12.807488441467285,12.661131858825684,12.69906234741211,12.214101791381836,12.782708168029785,12.823413848876953,11.4102783203125,12.07313346862793,11.321208000183105,12.15560531616211,11.730245590209961,11.602456092834473,11.879164695739746,12.198885917663574,12.494769096374512,12.183586120605469,12.810860633850098,12.030731201171875,12.582141876220703
18,1,he,m,Match,1,"When he was poorly, the MASKTOKEN depressed the actress very often.","When he was poorly, the",man,"When he was poorly, the",7.7496442794799805,7.44482421875,8.227587699890137,7.715285301208496,7.666832447052002,8.282252311706543,7.394690990447998,8.573709487915039,8.562482833862305,7.210262298583984,8.725415229797363,8.406023025512695,7.2087836265563965,8.314925193786621,8.013483047485352,8.166422843933105,7.870147705078125,8.504127502441406,7.294429302215576,6.943887710571289,7.732209205627441,8.387290000915527,8.024115562438965,7.068722248077393,8.61571979522705
18,1,she,m,Mismatch,1,"When she was poorly, the MASKTOKEN depressed the actress very often.","When she was poorly, the",man,"When she was poorly, the",8.104970932006836,7.921229839324951,8.44776725769043,8.122167587280273,8.398554801940918,8.726954460144043,7.8749003410339355,8.779470443725586,8.944381713867188,7.360626220703125,9.219653129577637,8.881752014160156,7.486583709716797,8.787138938903809,8.424869537353516,8.852494239807129,8.118144989013672,8.787474632263184,7.652806758880615,7.4296159744262695,7.991133689880371,8.604693412780762,8.46198844909668,7.29501485824585,8.820745468139648
18,1,she,f,Match,0,"When she was poorly, the MASKTOKEN depressed the man very often.","When she was poorly, the",actress,"When she was poorly, the",9.312041282653809,9.934139251708984,10.039268493652344,9.459592819213867,10.706499099731445,6.999563694000244,9.852136611938477,9.106054306030273,10.276369094848633,10.864578247070312,10.381582260131836,11.161564826965332,10.994674682617188,9.317306518554688,10.873467445373535,10.248806953430176,9.31467342376709,10.442951202392578,10.420059204101562,11.044858932495117,9.41028118133545,10.117121696472168,10.325103759765625,9.677248001098633,10.095999717712402
18,1,he,f,Mismatch,0,"When he was poorly, the MASKTOKEN depressed the man very often.","When he was poorly, the",actress,"When he was poorly, the",10.911283493041992,11.285517692565918,11.609329223632812,11.48922061920166,12.324134826660156,9.086627960205078,11.579221725463867,10.77318000793457,12.155965805053711,12.520872116088867,11.175268173217773,12.127140045166016,12.403616905212402,11.1038179397583,12.002657890319824,11.987691879272461,11.030763626098633,11.767226219177246,11.46284008026123,12.851645469665527,10.803223609924316,11.456464767456055,12.340402603149414,11.19874095916748,11.322063446044922
19,1,he,m,Match,0,"When he arrived, the MASKTOKEN upset the lady with the story.","When he arrived, the",policeman,"When he arrived, the",14.49516773223877,13.378365516662598,13.390381813049316,14.182198524475098,13.469539642333984,13.767866134643555,15.26107120513916,13.974966049194336,13.886427879333496,13.487752914428711,14.07487964630127,14.857522010803223,13.074002265930176,14.15946102142334,14.909248352050781,14.186195373535156,13.828731536865234,13.52759838104248,14.616372108459473,13.494427680969238,14.487460136413574,14.153035163879395,14.415994644165039,14.030887603759766,13.661094665527344
19,1,she,m,Mismatch,0,"When she arrived, the MASKTOKEN upset the lady with the story.","When she arrived, the",policeman,"When she arrived, the",14.490718841552734,13.850388526916504,13.16992473602295,14.546307563781738,14.358809471130371,14.572213172912598,15.467744827270508,14.22976016998291,14.117423057556152,13.482646942138672,14.168844223022461,15.083394050598145,13.163535118103027,14.674416542053223,15.110963821411133,14.602167129516602,14.086402893066406,13.624314308166504,14.99855899810791,13.883649826049805,14.7594575881958,14.10001277923584,14.782343864440918,14.337762832641602,13.433488845825195
19,1,she,f,Match,0,"When she arrived, the MASKTOKEN upset the policeman with the story.","When she arrived, the",lady,"When she arrived, the",11.920755386352539,10.910136222839355,10.703160285949707,10.684531211853027,11.556328773498535,10.925790786743164,10.718098640441895,11.514081001281738,10.77303695678711,10.574326515197754,11.445793151855469,12.367989540100098,10.668706893920898,10.59543228149414,10.77082633972168,10.82986831665039,10.926620483398438,10.109644889831543,11.478957176208496,11.005962371826172,11.283011436462402,11.426746368408203,11.413387298583984,10.51407241821289,11.757789611816406
19,1,he,f,Mismatch,0,"When he arrived, the MASKTOKEN upset the policeman with the story.","When he arrived, the",lady,"When he arrived, the",12.916122436523438,12.227531433105469,12.193854331970215,12.090520858764648,12.876216888427734,12.643685340881348,12.501925468444824,12.517510414123535,12.034032821655273,12.084224700927734,12.464424133300781,13.15158462524414,11.684185028076172,12.258056640625,11.796133041381836,12.08375358581543,12.113228797912598,11.300382614135742,12.470762252807617,12.264577865600586,12.450203895568848,12.552430152893066,13.054312705993652,11.83326244354248,12.982161521911621
20,1,he,m,Match,0,"When he was appointed, the MASKTOKEN bribed the secretary shortly afterwards.","When he was appointed, the",chairman,"When he was appointed, the",9.82308578491211,9.292859077453613,10.213284492492676,9.931294441223145,9.670628547668457,10.968171119689941,9.477439880371094,9.847966194152832,9.620651245117188,10.054898262023926,10.0553560256958,9.957371711730957,10.07861328125,9.302970886230469,9.183260917663574,10.126056671142578,9.659418106079102,9.557902336120605,10.362409591674805,10.023659706115723,10.45773696899414,10.701855659484863,10.242897987365723,10.685775756835938,8.643965721130371
20,1,she,m,Mismatch,0,"When she was appointed, the MASKTOKEN bribed the secretary shortly afterwards.","When she was appointed, the",chairman,"When she was appointed, the",10.14891529083252,9.754191398620605,10.767093658447266,10.429067611694336,10.488114356994629,11.453400611877441,9.79206371307373,10.368170738220215,10.766942977905273,10.345749855041504,10.345088005065918,10.15740966796875,10.364181518554688,9.958649635314941,9.556232452392578,10.837559700012207,9.87814998626709,9.828713417053223,10.84432315826416,10.250692367553711,10.819266319274902,11.241211891174316,10.825757026672363,11.207942962646484,9.252312660217285
20,1,she,f,Match,1,"When she was appointed, the MASKTOKEN bribed the chairman shortly afterwards.","When she was appointed, the",secretary,"When she was appointed, the",10.110848426818848,8.890399932861328,10.141246795654297,9.11070442199707,9.43415641784668,10.333623886108398,10.422733306884766,9.976851463317871,9.19584846496582,9.667886734008789,9.83639907836914,10.389394760131836,9.983064651489258,8.324458122253418,9.190695762634277,10.453598022460938,9.53400993347168,8.778318405151367,9.486597061157227,8.83459186553955,10.439165115356445,9.642548561096191,9.984286308288574,10.141255378723145,8.499754905700684
20,1,he,f,Mismatch,1,"When he was appointed, the MASKTOKEN bribed the chairman shortly afterwards.","When he was appointed, the",secretary,"When he was appointed, the",9.962475776672363,8.941786766052246,9.991823196411133,9.1785888671875,9.505294799804688,10.447503089904785,10.223273277282715,9.913143157958984,8.470596313476562,9.663673400878906,9.913851737976074,10.230027198791504,9.89451789855957,8.417777061462402,8.977073669433594,10.135564804077148,9.435726165771484,8.729057312011719,9.462706565856934,9.244793891906738,10.468019485473633,9.597819328308105,9.743928909301758,10.148435592651367,8.339420318603516
21,1,he,m,Match,1,"When he was fired, the MASKTOKEN blamed the woman for the mess.","When he was fired, the",man,"When he was fired, the",7.751590251922607,7.391910552978516,7.786984443664551,7.290431976318359,7.8882856369018555,8.403897285461426,7.836831092834473,7.4127068519592285,8.281251907348633,7.033930778503418,8.247657775878906,8.814826965332031,7.737391948699951,7.996671676635742,8.115472793579102,7.545923233032227,7.606327533721924,7.252055644989014,7.8674726486206055,7.219200134277344,7.782562732696533,7.445979595184326,7.66915225982666,7.083673477172852,7.999267101287842
21,1,she,m,Mismatch,1,"When she was fired, the MASKTOKEN blamed the woman for the mess.","When she was fired, the",man,"When she was fired, the",8.066882133483887,7.8924970626831055,7.926941871643066,7.6280694007873535,8.557307243347168,8.964522361755371,8.318263053894043,7.641366481781006,8.602749824523926,7.217397689819336,8.650799751281738,9.2241849899292,7.948178291320801,8.450139045715332,8.430367469787598,8.111278533935547,7.941140651702881,7.548935413360596,8.136404037475586,7.531685829162598,8.006587982177734,7.772932052612305,8.088088989257812,7.312723636627197,8.210138320922852
21,1,she,f,Match,1,"When she was fired, the MASKTOKEN blamed the man for the mess.","When she was fired, the",woman,"When she was fired, the",8.333362579345703,7.676448345184326,7.723631858825684,7.567625999450684,8.362356185913086,7.769111156463623,7.548010349273682,7.6471452713012695,8.517276763916016,7.419450283050537,9.609597206115723,9.85473918914795,8.5806245803833,7.427030563354492,9.355639457702637,8.113333702087402,7.890711784362793,7.712671279907227,8.29931926727295,8.09215259552002,8.55809211730957,8.279032707214355,8.781593322753906,7.79902458190918,7.970229148864746
21,1,he,f,Mismatch,1,"When he was fired, the MASKTOKEN blamed the man for the mess.","When he was fired, the",woman,"When he was fired, the",9.662102699279785,9.30903434753418,9.508208274841309,9.345208168029785,10.380919456481934,9.737192153930664,9.084552764892578,9.20182991027832,10.15826416015625,9.11689567565918,10.748102188110352,10.774242401123047,9.934069633483887,9.182263374328613,10.346556663513184,9.456218719482422,9.532370567321777,8.978278160095215,9.27079963684082,9.921332359313965,9.731024742126465,9.600177764892578,10.573793411254883,9.351943016052246,9.382974624633789
